N,P,K,temperature,humidity,moisture,soil_type_Black,soil_type_Clayey,soil_type_Loamy,soil_type_Red,soil_type_Sandy,label
0.0,0.46208274698030183,0.0,0.9225371809536772,-0.4036675904406004,1.6410109337500622,0.0,0.0,1.0,0.0,0.0,Paddy
0.0,-1.1921267557907258,0.0,-1.7795727604638099,-1.2487358006878142,2.097527944634665,0.0,0.0,0.0,1.0,0.0,Paddy
0.0,-0.6131534298208662,0.0,-1.7974379501591324,-1.4236196705363693,1.8164722544552745,0.0,0.0,0.0,0.0,1.0,Oil seeds
0.0,-1.1921267557907258,0.0,-1.1788557569586002,0.06961952586283271,0.08091367046615827,0.0,1.0,0.0,0.0,0.0,Millets
0.0,-0.034180103851006484,0.0,0.02257825005182032,0.3888131624395662,1.8617269842299227,1.0,0.0,0.0,0.0,0.0,Pulses
0.0,0.1312408464260963,0.0,-1.3284767206569237,-1.8712245402186858,-0.5931436203878035,0.0,0.0,0.0,1.0,0.0,Cotton
0.0,-1.1921267557907258,0.0,1.462959169237175,1.2681243681816021,-0.10328101914293375,0.0,0.0,0.0,0.0,1.0,Cotton
0.0,1.2064770232272644,0.0,-0.026551021610316358,-1.0224874375970259,1.2694457840213766,0.0,1.0,0.0,0.0,0.0,Wheat
0.0,-1.1921267557907258,0.0,1.4182961949988688,2.387136542387393,-0.0072139612002607,0.0,0.0,0.0,1.0,0.0,Oil seeds
0.0,0.1312408464260963,0.0,-0.18733772886821617,-2.0192031993213084,0.7025707478968436,0.0,0.0,1.0,0.0,0.0,Tobacco
0.0,-1.1921267557907258,0.0,1.4294619385584462,0.3239960638243673,-1.1338185498006985,0.0,1.0,0.0,0.0,0.0,Wheat
0.0,-1.1921267557907258,0.0,-0.10694437523926627,0.2836382477054702,0.658903903377447,0.0,0.0,1.0,0.0,0.0,Millets
0.0,-0.19960105412810925,0.0,-0.9287431012240889,-1.794177800355336,1.7910660903712623,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,0.710214172395956,0.0,-1.3642071000475682,-0.5968959221613814,-0.6868288504476003,0.0,0.0,0.0,0.0,1.0,Tobacco
0.0,-1.1094162806521746,0.0,-1.1810889056705152,0.6627571263981415,0.34132685232728843,0.0,0.0,1.0,0.0,0.0,Pulses
0.0,-0.6958639049594176,0.0,-0.2989951644639801,-0.1541829089783251,-1.815815266930914,0.0,0.0,0.0,1.0,0.0,Oil seeds
0.0,1.371897973504367,0.0,2.0458109830470628,0.0806262029861679,0.6962192068758406,1.0,0.0,0.0,0.0,0.0,Oil seeds
0.0,1.2064770232272644,0.0,-0.6429000660989329,0.9367010903567186,-1.3926438464065778,0.0,0.0,1.0,0.0,0.0,Maize
0.0,-0.19960105412810925,0.0,0.23919367510760212,-0.30949935282983954,0.22223545818347892,0.0,0.0,1.0,0.0,0.0,Paddy
0.0,-1.1921267557907258,0.0,-0.9287431012240889,-0.5712136755402648,0.2579628764266214,0.0,0.0,0.0,0.0,1.0,Tobacco
0.0,-1.1921267557907258,0.0,0.2637583109386701,-0.9931362986014639,-0.18346922453309863,0.0,0.0,1.0,0.0,0.0,Oil seeds
0.0,1.6200293989200212,0.0,1.0900233343473231,2.1254222196769677,-1.5379353472620252,0.0,0.0,1.0,0.0,0.0,Oil seeds
0.0,2.1162922497513295,0.0,1.6416110661903969,-0.6311389176562036,-0.2652453151785146,0.0,0.0,1.0,0.0,0.0,Pulses
0.0,1.0410560729501617,0.0,-0.5736724560295595,-0.5626529266665593,0.2531992206608694,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,0.1312408464260963,0.0,0.5630002383353174,0.7336890456374154,0.12537445761318008,0.0,0.0,0.0,0.0,1.0,Sugarcane
0.0,-0.19960105412810925,0.0,-0.45531557429804953,0.14788922985099734,0.9415474788120878,0.0,0.0,0.0,0.0,1.0,Paddy
0.0,1.4546084486429185,0.0,1.036427765261356,0.6444126645259165,0.6342916819210596,0.0,1.0,0.0,0.0,0.0,Tobacco
0.0,-1.1921267557907258,0.0,2.003381157520673,0.06228174111394201,-0.22078452803149273,0.0,0.0,0.0,1.0,0.0,Cotton
0.0,1.123766548088713,0.0,-0.6540658096585095,-1.2866476885570817,0.7176556578217259,1.0,0.0,0.0,0.0,0.0,Wheat
0.0,-0.6131534298208662,0.0,-0.10024492910352018,0.006025391372448631,0.6327037966658084,0.0,0.0,0.0,0.0,1.0,Cotton
0.0,-0.11689057898955788,0.0,0.8287449350532351,1.5273927626423978,-1.5371414046344,0.0,1.0,0.0,0.0,0.0,Pulses
0.0,-1.1921267557907258,0.0,-1.4356678588288572,-1.9189201410864727,-0.32082129911229257,1.0,0.0,0.0,0.0,0.0,Sugarcane
0.0,-1.1921267557907258,0.0,0.4245450181965707,-1.196148343320766,-0.2628634872956383,1.0,0.0,0.0,0.0,0.0,Cotton
0.0,1.4546084486429185,0.0,1.4830575076444117,-0.7057397292699228,-1.513323125805638,0.0,1.0,0.0,0.0,0.0,Pulses
0.0,1.371897973504367,0.0,0.10967104981651553,-1.0665141460903682,1.4393495063332116,1.0,0.0,0.0,0.0,0.0,Oil seeds
0.0,1.4546084486429185,0.0,-0.7322260145755446,-0.956447374857012,0.7779952975212565,0.0,1.0,0.0,0.0,0.0,Cotton
0.0,1.2064770232272644,0.0,1.8671590860938412,0.8070668931263207,-1.6236811510455682,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,-0.6958639049594176,0.0,0.12530309079992255,-0.435464657685792,-1.022666581933143,0.0,0.0,1.0,0.0,0.0,Ground Nuts
0.0,0.37937227184175043,0.0,-0.5267763330793385,-1.5862738991367735,0.32544799977478023,0.0,0.0,1.0,0.0,0.0,Maize
0.0,-0.28231152926666064,0.0,1.7711336914814841,0.13688255272766128,-0.467700685222991,0.0,0.0,0.0,0.0,1.0,Cotton
0.0,-0.28231152926666064,0.0,-0.5066779946721011,-0.7705568278851217,-0.0032442480621339433,0.0,0.0,0.0,1.0,0.0,Tobacco
0.0,0.04853037128754491,0.0,1.931920398739384,0.012140211996524508,0.26431441744762446,0.0,1.0,0.0,0.0,0.0,Ground Nuts
0.0,-0.44773247954376344,0.0,1.0810907394996623,1.7915530136024527,1.4290282521740814,1.0,0.0,0.0,0.0,0.0,Cotton
0.0,1.371897973504367,0.0,-0.15830679561331779,-0.9882444421022036,1.2932640628501384,0.0,0.0,0.0,0.0,1.0,Tobacco
0.0,1.53731892378147,0.0,-0.8706812347142913,0.9440388751056092,1.2146637427152245,0.0,1.0,0.0,0.0,0.0,Barley
0.0,-0.11689057898955788,0.0,0.5875648741663854,2.0972940448062207,-0.6034648745469339,0.0,0.0,0.0,1.0,0.0,Pulses
0.0,1.53731892378147,0.0,0.5027052231136058,-0.7876783256325319,1.8847513204310584,0.0,0.0,0.0,0.0,1.0,Wheat
0.0,0.37937227184175043,0.0,2.157468418642827,0.2530641445850934,1.0677843566045262,0.0,1.0,0.0,0.0,0.0,Paddy
0.0,0.5447932221188533,0.0,1.0587592523805092,0.14177440922692147,0.16745341687732618,0.0,0.0,1.0,0.0,0.0,Barley
0.0,-1.0267058055136231,0.0,0.6969891610502345,0.1760174047217436,-0.7066774161382352,0.0,0.0,0.0,1.0,0.0,Cotton
0.0,0.1312408464260963,0.0,0.5830985767425557,0.8376409962466975,-1.5371414046344,0.0,0.0,0.0,1.0,0.0,Millets
0.0,-0.6131534298208662,0.0,-0.6429000660989329,0.47319768705180587,0.7454436497886149,1.0,0.0,0.0,0.0,0.0,Cotton
0.0,1.4546084486429185,0.0,2.157468418642827,-0.3669786666961477,-0.4843734804031244,0.0,0.0,0.0,0.0,1.0,Ground Nuts
0.0,0.6275036972574046,0.0,0.11413734724034678,-0.7571042225121551,-1.364855854439689,0.0,0.0,0.0,0.0,1.0,Wheat
0.0,-1.1921267557907258,0.0,-1.2860468951305337,-1.976399454952782,1.8728421810166782,0.0,1.0,0.0,0.0,0.0,Millets
0.0,1.0410560729501617,0.0,0.5920311715902166,0.6468585927755461,-1.0655394838249144,0.0,0.0,0.0,1.0,0.0,Paddy
0.0,1.6200293989200212,0.0,-1.230218177332652,-1.3257825405511638,0.4707395006302277,0.0,0.0,0.0,0.0,1.0,Pulses
0.0,-0.36502200440521204,0.0,0.1074379011046007,-0.34374234832466166,0.9971234627458657,0.0,0.0,0.0,1.0,0.0,Paddy
0.0,1.2064770232272644,0.0,0.7394189865766243,0.5979400277829426,-0.1350387242479495,0.0,0.0,1.0,0.0,0.0,Maize
0.0,0.1312408464260963,0.0,-0.5245431843674236,-0.7803405408836421,-0.622519497609943,0.0,0.0,1.0,0.0,0.0,Ground Nuts
0.0,-0.5304429546823148,0.0,-1.6679153248680458,-1.7489281277371787,-1.4926806174873777,0.0,0.0,1.0,0.0,0.0,Barley
0.0,-0.36502200440521204,0.0,-0.0868460368320288,1.0907945700834165,-0.39545190610907965,0.0,0.0,0.0,1.0,0.0,Sugarcane
0.0,1.4546084486429185,0.0,1.9899822652491808,2.1731178205447557,-1.1624004843952127,0.0,1.0,0.0,0.0,0.0,Ground Nuts
0.0,-0.6131534298208662,0.0,-0.1158769700869272,0.9342551621070871,-1.55778391295266,0.0,0.0,1.0,0.0,0.0,Tobacco
0.0,-1.1921267557907258,0.0,-0.8215519630521554,0.4854273282999567,-0.8821387368434479,0.0,0.0,0.0,0.0,1.0,Tobacco
0.0,-1.1921267557907258,0.0,-0.04888250872946867,-1.4382952400341498,1.6449806468881891,0.0,0.0,1.0,0.0,0.0,Tobacco
0.0,-0.19960105412810925,0.0,-0.3391918412784551,-0.7326449400158542,-0.38433670932232405,0.0,1.0,0.0,0.0,0.0,Ground Nuts
0.0,-1.1921267557907258,0.0,-1.5450921457127054,-0.5430855006695177,-0.7900413920389016,1.0,0.0,0.0,0.0,0.0,Paddy
0.0,1.4546084486429185,0.0,-0.42181834361932063,0.39248205481401155,0.7462375924162402,1.0,0.0,0.0,0.0,0.0,Ground Nuts
0.0,-0.36502200440521204,0.0,-1.245850218316058,-0.09303470273757154,-0.4145065291720893,0.0,0.0,0.0,0.0,1.0,Wheat
0.0,0.6275036972574046,0.0,0.2927892441935685,-0.34251938419984684,-1.0607758280591622,0.0,0.0,0.0,1.0,0.0,Paddy
0.0,-1.1921267557907258,0.0,-1.5942214173748421,-1.5874968632615893,1.7720114673082532,0.0,0.0,0.0,1.0,0.0,Wheat
0.0,-0.6958639049594176,0.0,0.7103880533217266,0.1576729428495177,0.7295647972361073,0.0,0.0,0.0,1.0,0.0,Oil seeds
0.0,0.710214172395956,0.0,0.19006440344546624,-0.9429947694840464,-1.8721851934923173,0.0,0.0,1.0,0.0,0.0,Cotton
0.0,-1.1921267557907258,0.0,-0.6295011738274415,-0.956447374857012,0.2682841305857518,1.0,0.0,0.0,0.0,0.0,Wheat
0.0,0.1312408464260963,0.0,0.027044547475650785,-0.25935782371242116,-0.8670538269185656,0.0,0.0,0.0,0.0,1.0,Tobacco
0.0,-0.034180103851006484,0.0,0.8979725451226093,0.6529734133996212,-0.4367369227456005,0.0,0.0,0.0,0.0,1.0,Pulses
0.0,1.371897973504367,0.0,0.4022135310774176,-0.22756075646722954,0.4858244105551106,0.0,0.0,1.0,0.0,0.0,Tobacco
0.0,0.2966617967031991,0.0,1.4450939795418531,0.2151522567158259,0.2039747777480945,1.0,0.0,0.0,0.0,0.0,Pulses
0.0,-0.28231152926666064,0.0,-0.04218306259372337,-8.942925162637771e-05,-1.4720381091691175,0.0,0.0,1.0,0.0,0.0,Pulses
0.0,-0.19960105412810925,0.0,-0.12704271364650374,0.4744206511766216,0.27225384372387856,0.0,0.0,0.0,1.0,0.0,Sugarcane
0.0,-1.1921267557907258,0.0,-0.022084724186485893,-0.886738419742553,-0.44070663588372727,1.0,0.0,0.0,0.0,0.0,Pulses
0.0,-0.034180103851006484,0.0,-1.1989540953658377,-1.4590856301560062,-0.1413902652689531,1.0,0.0,0.0,0.0,0.0,Pulses
0.0,-0.28231152926666064,0.0,-0.8930127218334444,0.3252190279491821,-1.6395600035980762,0.0,0.0,0.0,1.0,0.0,Maize
0.0,1.785450349197124,0.0,1.5254873331708032,1.7414114844850352,1.488573949245986,1.0,0.0,0.0,0.0,0.0,Millets
0.0,1.6200293989200212,0.0,-0.12480956493458813,0.7630401846329783,-0.28747570875202577,0.0,0.0,1.0,0.0,0.0,Paddy
0.0,1.123766548088713,0.0,-0.06451454971287568,0.3337797768228877,1.11542091426205,0.0,0.0,0.0,1.0,0.0,Tobacco
0.0,-1.1921267557907258,0.0,-1.5071286176101462,-0.56999071141545,-0.015153387476514778,0.0,0.0,0.0,0.0,1.0,Ground Nuts
0.0,-1.1921267557907258,0.0,-1.81753628856637,-0.49172100742728536,1.3377248499971608,1.0,0.0,0.0,0.0,0.0,Wheat
0.0,2.199002724889881,0.0,-0.2253012569707763,-0.02944056824718833,-0.1239235274611939,0.0,0.0,1.0,0.0,0.0,Cotton
0.0,-0.11689057898955788,0.0,-0.44861612816230423,0.24328043158657303,1.1900515212588372,0.0,0.0,0.0,1.0,0.0,Wheat
0.0,-0.28231152926666064,0.0,0.8711747605796265,0.24205746746175733,-0.9234237534799685,0.0,0.0,0.0,0.0,1.0,Maize
0.0,-0.36502200440521204,0.0,-0.2900625696163192,1.74997223335874,1.3353430221142846,0.0,1.0,0.0,0.0,0.0,Oil seeds
0.0,1.53731892378147,0.0,0.5138709666731816,-0.8757317426192178,-1.0996790168128063,0.0,0.0,0.0,0.0,1.0,Pulses
0.0,-1.1921267557907258,0.0,1.8247292605674497,1.6533580674983501,0.8788260112296815,0.0,0.0,0.0,0.0,1.0,Paddy
0.0,-1.1921267557907258,0.0,-0.888546424409614,-0.12116287760831866,-0.6725378831503431,0.0,0.0,1.0,0.0,0.0,Tobacco
0.0,-1.1921267557907258,0.0,-0.7768889888138499,0.144220337476552,-1.0210786966778922,0.0,1.0,0.0,0.0,0.0,Maize
0.0,-0.11689057898955788,0.0,-0.30792775931164107,-0.56999071141545,-0.22872395430774625,1.0,0.0,0.0,0.0,0.0,Tobacco
0.0,1.6200293989200212,0.0,0.22579478283611074,0.5893792789092379,0.6692251575365769,1.0,0.0,0.0,0.0,0.0,Cotton
0.0,-0.5304429546823148,0.0,-2.302129559051985,-0.8035768592551282,2.097527944634665,0.0,0.0,0.0,0.0,1.0,Sugarcane
0.0,-0.44773247954376344,0.0,1.679574594292957,0.2506182163354629,0.3437086802101641,0.0,0.0,1.0,0.0,0.0,Barley
0.0,1.2064770232272644,0.0,0.8845736528511171,1.806228583100234,-1.5943052738234285,0.0,0.0,0.0,0.0,1.0,Pulses
0.0,-0.5304429546823148,0.0,-0.3548238822618621,0.8119587496255801,-0.23983915109450185,0.0,0.0,0.0,0.0,1.0,Ground Nuts
0.0,-1.1921267557907258,0.0,0.8957393964106944,1.1091390319556431,-0.49866444770038154,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,1.4546084486429185,0.0,-0.18733772886821617,-0.06490652786682528,1.2892943497120117,0.0,0.0,0.0,0.0,1.0,Oil seeds
0.0,-1.1921267557907258,0.0,-1.61878605320591,-1.4003833521648832,-0.5987012187811813,0.0,0.0,0.0,1.0,0.0,Barley
0.0,0.9583455978116102,0.0,0.24812626995526305,-0.004981285750886558,-0.13662660950320052,0.0,0.0,0.0,0.0,1.0,Maize
0.0,-0.778574380097969,0.0,-0.1292758623584186,1.1005782830819368,0.05947721952027231,0.0,0.0,0.0,0.0,1.0,Wheat
0.0,-1.1921267557907258,0.0,-1.4379010075407728,-0.8549413524973614,-0.6765075962884699,1.0,0.0,0.0,0.0,0.0,Cotton
0.0,0.2966617967031991,0.0,0.2927892441935685,-0.0282176041223735,1.3337551368590341,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,1.4546084486429185,0.0,0.5317361563685034,1.116476816704534,1.8752240088995544,0.0,0.0,0.0,1.0,0.0,Barley
0.0,1.7027398740585726,0.0,1.9698839268419426,1.2473339780597457,-0.4867553082860001,0.0,0.0,0.0,1.0,0.0,Tobacco
0.0,1.53731892378147,0.0,0.05384233201863356,-0.17375033497536668,1.5060406870537446,0.0,0.0,1.0,0.0,0.0,Sugarcane
0.0,-0.778574380097969,0.0,-1.3619739513356532,0.23594264683768232,1.3202581121894021,0.0,0.0,0.0,1.0,0.0,Wheat
0.0,0.04853037128754491,0.0,1.2932398671316143,-0.045339101869783696,-0.2731847414547686,0.0,1.0,0.0,0.0,0.0,Paddy
0.0,-0.11689057898955788,0.0,0.7729162172553531,0.9905115118485814,-0.8741993105671938,0.0,1.0,0.0,0.0,0.0,Paddy
0.0,-0.6131534298208662,0.0,-1.6768479197157076,-1.3074380786789372,1.4163251701320752,1.0,0.0,0.0,0.0,0.0,Tobacco
0.0,0.04853037128754491,0.0,-0.6429000660989329,0.5196703237947788,-0.8845205647263241,0.0,0.0,0.0,0.0,1.0,Oil seeds
0.0,-0.9439953303750718,0.0,-1.4178026691335353,-1.1741349890740949,-1.3100738131335365,0.0,0.0,0.0,1.0,0.0,Millets
0.0,1.2891874983658158,0.0,0.44910965402763864,1.239996193310855,0.8740623554639295,0.0,0.0,0.0,1.0,0.0,Oil seeds
0.0,-1.1921267557907258,0.0,0.3821151926701793,-0.6409226306547239,-0.6796833667989715,0.0,0.0,1.0,0.0,0.0,Millets
0.0,-1.1921267557907258,0.0,-1.4401341562526875,-0.9515555183577519,-0.8845205647263241,0.0,1.0,0.0,0.0,0.0,Ground Nuts
0.0,0.2966617967031991,0.0,-1.1408922288560401,-1.4003833521648832,-0.1461539210347051,1.0,0.0,0.0,0.0,0.0,Pulses
0.0,-0.19960105412810925,0.0,-1.1833220543824308,-1.6339695000045613,0.6200007146238025,0.0,0.0,1.0,0.0,0.0,Tobacco
0.0,-1.1921267557907258,0.0,-1.7326766375135896,-1.4272885629108147,-0.33828803692005116,0.0,0.0,0.0,1.0,0.0,Ground Nuts
0.0,0.37937227184175043,0.0,0.09850530625693978,1.5677505787612949,2.097527944634665,0.0,0.0,0.0,0.0,1.0,Maize
0.0,-1.1921267557907258,0.0,-0.491045953688694,-1.799069656854596,-0.622519497609943,0.0,0.0,0.0,1.0,0.0,Paddy
0.0,-0.11689057898955788,0.0,1.431695087270361,0.25795600108435357,0.535048853467885,0.0,1.0,0.0,0.0,0.0,Ground Nuts
0.0,-1.1921267557907258,0.0,0.8242786376294055,0.03782245861764111,-0.9377147207772256,0.0,0.0,0.0,1.0,0.0,Sugarcane
0.0,0.7929246475345074,0.0,-0.22083495954694504,0.05127506399060682,0.40960591830307247,0.0,1.0,0.0,0.0,0.0,Tobacco
0.0,1.8681608243356755,0.0,1.38479896432014,1.8416945427198703,-0.40180344713008265,0.0,0.0,0.0,1.0,0.0,Ground Nuts
0.0,-0.36502200440521204,0.0,-0.2967620157520645,-0.4733765455550586,-1.152873172863708,0.0,1.0,0.0,0.0,0.0,Millets
0.0,-0.5304429546823148,0.0,0.9627338577681521,0.1246529114795104,1.4012402602071923,0.0,0.0,0.0,1.0,0.0,Ground Nuts
0.0,0.7929246475345074,0.0,0.8443769760366421,1.619115072003528,0.6858979527167102,1.0,0.0,0.0,0.0,0.0,Ground Nuts
0.0,-1.1921267557907258,0.0,-1.5942214173748421,-0.985798513852574,0.061065104775523356,0.0,1.0,0.0,0.0,0.0,Cotton
0.0,-0.44773247954376344,0.0,0.06054177815437965,-0.3657557025713329,0.009458833979872693,0.0,0.0,0.0,1.0,0.0,Maize
0.0,1.2064770232272644,0.0,0.8823405041392023,0.3557931310695589,-1.2084491567974858,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,-1.1921267557907258,0.0,-0.5848381995891361,-0.8757317426192178,0.43104236924895784,0.0,1.0,0.0,0.0,0.0,Maize
0.0,-1.1921267557907258,0.0,-0.6473663635227633,-0.41834315993838095,-0.7447866622642539,0.0,0.0,0.0,0.0,1.0,Ground Nuts
0.0,1.4546084486429185,0.0,0.03151084489948125,-0.6323618817810184,0.5739520422215295,0.0,0.0,0.0,0.0,1.0,Tobacco
0.0,0.1312408464260963,0.0,0.13423568564758426,-0.12483176998276402,1.8220298528486527,0.0,0.0,0.0,1.0,0.0,Sugarcane
0.0,1.2891874983658158,0.0,1.4584928718133439,1.7010536683661381,0.869298699698177,0.0,0.0,0.0,0.0,1.0,Barley
0.0,-0.19960105412810925,0.0,1.052059806244763,1.3745222470405138,-0.050086863092032044,0.0,0.0,0.0,0.0,1.0,Millets
0.0,0.5447932221188533,0.0,1.098955929194984,-0.4293498370617161,-0.38751247983282555,0.0,0.0,0.0,1.0,0.0,Millets
0.0,0.6275036972574046,0.0,0.11190419852843116,-0.5834433167884157,-0.4033913323853337,0.0,0.0,0.0,1.0,0.0,Wheat
0.0,-0.6958639049594176,0.0,-1.1006955520415653,-0.32295195820280526,1.6036956302516687,0.0,0.0,0.0,0.0,1.0,Paddy
0.0,1.0410560729501617,0.0,0.21239589056461855,-1.3221136481767186,-0.6360165222795748,0.0,0.0,0.0,0.0,1.0,Barley
0.0,-0.778574380097969,0.0,0.7662167711196086,1.4368934174060815,-1.0020240736148827,0.0,0.0,0.0,1.0,0.0,Maize
0.0,0.2139513215646477,0.0,-1.6857805145633686,-1.759934804860514,-0.542331292219778,0.0,1.0,0.0,0.0,0.0,Sugarcane
0.0,1.53731892378147,0.0,1.1279868624498832,-0.4623698684317234,1.440143448960837,0.0,0.0,0.0,1.0,0.0,Oil seeds
0.0,1.53731892378147,0.0,0.5250367102327573,0.9770589064756158,-1.0599818854315366,0.0,1.0,0.0,0.0,0.0,Barley
0.0,1.0410560729501617,0.0,-0.2900625696163192,-0.8476035677484707,1.4044160307176943,0.0,0.0,0.0,0.0,1.0,Maize
0.0,0.46208274698030183,0.0,0.14093513178332956,-0.8084687157543884,0.5056729762457455,1.0,0.0,0.0,0.0,0.0,Wheat
0.0,0.04853037128754491,0.0,-0.8550491937308843,-0.5871122091628611,-1.4204318383734664,0.0,0.0,1.0,0.0,0.0,Tobacco
0.0,0.710214172395956,0.0,-1.3843054384548057,0.8241883908737319,-0.5558283168894099,0.0,0.0,0.0,1.0,0.0,Millets
0.0,1.371897973504367,0.0,-0.20073662113970758,0.014586140246154164,-1.7586513977418856,0.0,0.0,0.0,1.0,0.0,Cotton
0.0,-0.6958639049594176,0.0,-0.3235598002950481,-1.0983112133355608,-0.9305692371285971,0.0,0.0,0.0,1.0,0.0,Wheat
0.0,0.2966617967031991,0.0,1.4339282359822758,1.4833660541490552,0.5771278127320311,0.0,0.0,0.0,0.0,1.0,Wheat
0.0,-0.36502200440521204,0.0,0.5786322793187244,1.2876917941786428,-0.5073978166042609,0.0,0.0,0.0,0.0,1.0,Maize
0.0,1.0410560729501617,0.0,-1.0203021984126153,-0.9344340206103409,0.4358060250147104,0.0,1.0,0.0,0.0,0.0,Wheat
0.0,0.5447932221188533,0.0,1.764434245345738,1.2803540094297539,-0.1024870765153085,0.0,0.0,0.0,0.0,1.0,Ground Nuts
0.0,-0.778574380097969,0.0,0.23249422897185604,-0.17130440672573616,0.5279033698192561,0.0,1.0,0.0,0.0,0.0,Barley
0.0,-0.28231152926666064,0.0,-1.0203021984126153,-1.1814727738229855,0.6517584197288182,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,-1.1921267557907258,0.0,0.7394189865766243,0.33867163332214784,-0.6979440472343559,0.0,0.0,0.0,1.0,0.0,Sugarcane
0.0,-0.28231152926666064,0.0,0.8890399502749483,0.20659150784212038,-0.6796833667989715,0.0,0.0,1.0,0.0,0.0,Barley
0.0,-1.1921267557907258,0.0,0.797480853086421,0.7373579380118608,-1.0607758280591622,0.0,1.0,0.0,0.0,0.0,Cotton
0.0,1.2064770232272644,0.0,-1.1609905672632777,-0.33028974295169594,-0.5351858085711493,0.0,1.0,0.0,0.0,0.0,Millets
0.0,-1.1921267557907258,0.0,-1.3039120848258556,-0.39632980569170967,1.1598817014090719,0.0,0.0,1.0,0.0,0.0,Sugarcane
0.0,1.2064770232272644,0.0,0.23919367510760212,-0.8390428188747652,2.097527944634665,0.0,0.0,0.0,1.0,0.0,Paddy
0.0,-0.44773247954376344,0.0,-0.6384337686751025,-0.02944056824718833,1.5203316543510017,0.0,1.0,0.0,0.0,0.0,Pulses
0.0,1.7027398740585726,0.0,-1.1297264852964637,-0.17864219147462687,0.9399595935568373,0.0,0.0,0.0,1.0,0.0,Tobacco
0.0,-1.1921267557907258,0.0,-1.3284767206569237,0.16256479934877788,-0.4470581769047303,0.0,1.0,0.0,0.0,0.0,Pulses
0.0,0.710214172395956,0.0,0.9560344116324061,0.9770589064756158,-0.710647129276362,0.0,0.0,0.0,1.0,0.0,Wheat
0.0,-1.1921267557907258,0.0,0.05384233201863356,-0.09058877448794189,-1.2275037798604953,0.0,0.0,0.0,0.0,1.0,Ground Nuts
0.0,1.4546084486429185,0.0,0.047142885882888265,0.9672751934770953,-0.5240706117843942,0.0,0.0,0.0,0.0,1.0,Paddy
0.0,1.53731892378147,0.0,0.0426765884590578,0.33867163332214784,-1.1774853943200954,1.0,0.0,0.0,0.0,0.0,Sugarcane
0.0,1.53731892378147,0.0,-0.1158769700869272,1.0907945700834165,0.10790771980542145,1.0,0.0,0.0,0.0,0.0,Pulses
0.0,-0.36502200440521204,0.0,-1.7996710988710474,-1.1900335226966912,-0.4494400047876066,0.0,0.0,0.0,1.0,0.0,Barley
0.0,-1.1921267557907258,0.0,0.10520475239268508,-2.0485543383168707,0.25875681905424724,1.0,0.0,0.0,0.0,0.0,Millets
0.0,0.2139513215646477,0.0,-0.10694437523926627,-0.27647932145983223,-0.6574529732254608,1.0,0.0,0.0,0.0,0.0,Oil seeds
0.0,0.7929246475345074,0.0,0.5406687512161643,1.9114034978343302,2.0316307065417574,0.0,0.0,0.0,1.0,0.0,Sugarcane
0.0,-0.11689057898955788,0.0,1.107888524042645,1.1054701395811979,0.004695178214120134,0.0,0.0,0.0,1.0,0.0,Maize
0.0,1.9508712994742268,0.0,1.369166923336733,1.4332245250316378,1.8426723611669136,1.0,0.0,0.0,0.0,0.0,Barley
0.0,2.0335817746127782,0.0,0.31065443388889113,-0.2740333932102026,-0.8495870891108064,0.0,0.0,0.0,1.0,0.0,Paddy
0.0,0.710214172395956,0.0,-0.9912712651577169,-0.9821296214781287,-0.5534464890065337,0.0,0.0,0.0,0.0,1.0,Barley
0.0,1.53731892378147,0.0,0.03597714232331171,-0.1872029403483324,0.8637411013047992,0.0,0.0,0.0,0.0,1.0,Barley
0.0,-0.36502200440521204,0.0,-0.7009619326087305,1.4699134487760896,-0.9527996307021083,0.0,0.0,0.0,0.0,1.0,Cotton
0.0,-0.11689057898955788,0.0,-0.817085665628325,1.2913606865530882,1.3599552435706719,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,1.0410560729501617,0.0,-0.5491078201984916,-0.7228612270173339,-0.30097273342165765,0.0,1.0,0.0,0.0,0.0,Sugarcane
0.0,-1.1921267557907258,0.0,1.351301733641411,2.240380847409584,0.6843100674614597,0.0,0.0,0.0,1.0,0.0,Sugarcane
0.0,-0.28231152926666064,0.0,0.7438852840004555,0.8339721038722522,-0.4708764557334925,0.0,1.0,0.0,0.0,0.0,Barley
0.0,1.53731892378147,0.0,-0.14714105205374123,-0.9368799488599714,-1.8443972015254282,0.0,0.0,0.0,1.0,0.0,Barley
0.0,1.2064770232272644,0.0,0.20346329571695762,1.2534487986838208,1.402034202834818,0.0,0.0,1.0,0.0,0.0,Wheat
0.0,-0.034180103851006484,0.0,0.6545593355238447,-0.9772377649788685,-0.4621430868296132,0.0,0.0,0.0,0.0,1.0,Barley
0.0,-0.28231152926666064,0.0,0.10967104981651553,-0.29726971158168863,0.8788260112296815,0.0,0.0,0.0,1.0,0.0,Oil seeds
0.0,1.2064770232272644,0.0,0.35085111070336605,1.7939989418520823,1.7839206067226334,0.0,0.0,0.0,1.0,0.0,Pulses
